id,carrier,player,approver,amountOfCarries,carryDifficulty,carryType,attachmentLink,time
830,726660898793717800,284569435870724096,,1,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1071294742807191662/transcript-t4-eman-xskrillex.html,2023-01-23 19:47:13
831,726660898793717800,284569435870724096,,1,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1071294742807191662/transcript-t4-eman-xskrillex.html,2023-01-23 19:47:13
832,726660898793717800,284569435870724096,,1,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1071294742807191662/transcript-t4-eman-xskrillex.html,2023-01-23 19:47:13
833,475039477316714517,716172421719392298,,1,F4,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1078866913473613874/transcript-closed-f4-25-lagtoggled.html,2023-02-25 03:31:32
834,834371688963506217,284569435870724096,884589309037011015,5,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1071294742807191662/transcript-t4-eman-xskrillex.html,2023-01-26 22:30:06
835,320677214654038017,523805564502016000,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1078971544497303633/transcript-closed-f7-27-bpmetabot.html,2023-02-25 10:26:44
836,320677214654038017,692040161957117962,,3,MASTER_MODE,Floor 5,https://cdn.discordapp.com/attachments/796770232340578365/1078981080075472906/transcript-claimed-mm-1657.html,2023-02-25 11:05:00
837,306140874335846411,303102334186160130,356134481452597250,7,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079001292464201788/transcript-closed-f6-19-simylein.html,2023-02-25 12:24:38
838,1030870708647104582,957073739059724350,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079034334218035240/transcript-closed-f7-24-pogypog.html,2023-02-25 11:52:42
839,747500781845872775,248365674756308993,,1,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079037210822721606/transcript-closed-f6-14-errorist1.html,2023-02-25 14:48:04
840,747500781845872775,303102334186160130,356134481452597250,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
841,747500781845872775,303102334186160130,356134481452597250,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
842,747500781845872775,303102334186160130,356134481452597250,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
843,1030870708647104582,727239968845594644,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079073522963451944/transcript-closed-f7-24-aradiantt.html,2023-02-25 15:48:53
844,382988984449630219,574576109316997140,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079092301873283134/transcript-closed-f7-24-big_weld12.html,2023-02-25 18:27:17
845,772654415805939753,261881936941809665,,1,F4,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079110232711639100/transcript-claimed-f4-4848.html,2023-02-25 19:38:30
846,747500781845872775,1071072832555061248,884589309037011015,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
847,747500781845872775,303102334186160130,884589309037011015,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
848,747500781845872775,1071072832555061248,884589309037011015,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
849,747500781845872775,303102334186160130,884589309037011015,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
850,747500781845872775,303102334186160130,356134481452597250,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
851,747500781845872775,1071072832555061248,356134481452597250,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
852,726716297114550273,525342531735781406,356134481452597250,5,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1079154193757110312/transcript-t4-eman-aleks.html,2023-02-25 22:25:25
853,990991977833197578,378627937576157184,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1079175581880549537/transcript-t4-eman-18-thehunter571.html,2023-02-25 23:21:27
854,990991977833197578,378627937576157184,356134481452597250,10,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1079175581880549537/transcript-t4-eman-18-thehunter571.html,2023-02-25 23:21:18
855,382988984449630219,682287837520855079,,1,F7,S,https://cdn.discordapp.com/attachments/796770232340578365/1079187279920234626/transcript-closed-f7-30-no1jamster.html,2023-02-25 19:34:21
856,539421186459959296,492065831069417473,,1,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079206000202096680/transcript-closed-f5-9-loafofbeetjuice.html,2023-02-26 01:58:59
857,747500781845872775,834802476296962088,,1,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079322579795456040/transcript-closed-f6-21-darth_craftonoos.html,2023-02-26 09:39:22
858,320677214654038017,332741644304515072,,1,MASTER_MODE,Floor 7,https://cdn.discordapp.com/attachments/796770232340578365/1079333109830516796/transcript-closed-mm-39-bucky_ball.html,2023-02-26 10:24:05
859,747500781845872775,303102334186160130,531094512819240960,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
860,747500781845872775,303102334186160130,531094512819240960,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
861,747500781845872775,303102334186160130,531094512819240960,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
862,747500781845872775,303102334186160130,531094512819240960,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
863,747500781845872775,303102334186160130,531094512819240960,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
864,990991977833197578,676320278925541378,,2,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1079478831343210518/transcript-t4-eman-26-phoenixlossa.html,2023-02-25 22:34:58
865,1030870708647104582,569292015670525964,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079479785492844574/transcript-closed-f7-28-____tempo.html,2023-02-26 11:24:58
866,523816595991298065,459397264855662593,,4,F4,S,https://cdn.discordapp.com/attachments/796770232340578365/1079497126259740833/transcript-closed-f4-11-magikarpsplashes.html,2023-02-26 21:15:53
867,523816595991298065,916543739831390209,,1,F4,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079499275643400347/transcript-closed-f4-6-enxifity.html,2023-02-26 21:24:21
868,513475066139508737,714945905115005011,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1079510289353035856/transcript-closed-t3-eman-16-glxyking.html,2023-02-26 22:08:10
869,382988984449630219,660573223393427528,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079569581628203068/transcript-closed-f7-charis.html,2023-02-27 02:03:49
870,747500781845872775,303102334186160130,884589309037011015,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
871,747500781845872775,303102334186160130,884589309037011015,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
872,747500781845872775,1071072832555061248,884589309037011015,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
873,726716297114550273,525342531735781406,884589309037011015,5,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1079325690106753074/transcript-t4-eman-aleks.html,2023-02-26 09:54:42
874,990991977833197578,676320278925541378,884589309037011015,11,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1079478831343210518/transcript-t4-eman-26-phoenixlossa.html,2023-02-25 22:34:44
875,747500781845872775,1071072832555061248,884589309037011015,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
876,747500781845872775,1071072832555061248,884589309037011015,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
877,747500781845872775,1071072832555061248,884589309037011015,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
878,747500781845872775,303102334186160130,884589309037011015,10,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079379498727903352/transcript-closed-f6-22-simylein.html,2023-02-26 13:28:23
879,747500781845872775,303102334186160130,884589309037011015,10,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079379498727903352/transcript-closed-f6-22-simylein.html,2023-02-26 13:28:23
880,747500781845872775,303102334186160130,884589309037011015,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
881,747500781845872775,1071072832555061248,884589309037011015,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
882,747500781845872775,303102334186160130,884589309037011015,10,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079379498727903352/transcript-closed-f6-22-simylein.html,2023-02-26 13:28:23
883,382988984449630219,584754588205449253,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079879534125527253/transcript-closed-f7-24-soccer08star.html,2023-02-27 22:35:29
884,382988984449630219,714472973800833085,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079884836690460702/transcript-closed-f7-24-animething.html,2023-02-27 22:56:28
885,747500781845872775,303102334186160130,574048571364605992,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
886,747500781845872775,303102334186160130,574048571364605992,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
887,747500781845872775,303102334186160130,574048571364605992,5,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1079032102047199333/transcript-closed-f6-21-simylein.html,2023-02-25 14:27:44
888,747500781845872775,1071072832555061248,574048571364605992,5,F6,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079097605209997404/transcript-closed-f6-1-williamsj13.html,2023-02-25 18:47:01
889,382988984449630219,699811422808309802,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079943601452236820/transcript-closed-f7-11-pix_el.html,2023-02-28 02:50:05
890,475039477316714517,505813413801492490,,1,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1079985674263998495/transcript-closed-f5-kroggit.html,2023-02-28 05:36:58
891,634476639203360779,468854472152580097,,1,MASTER_MODE,Floor 4,https://cdn.discordapp.com/attachments/796770232340578365/1080236198250946602/transcript-claimed-mm-1666.html,2023-02-28 22:12:48
892,726716297114550273,1035332574047903755,884589309037011015,7,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1080213540905955429/transcript-closed-t3-eman-29-notzues.html,2023-02-28 20:39:07
893,382988984449630219,538094268829532160,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1080263730216058992/transcript-closed-f7-ishltonkids.html,2023-03-01 00:02:08
894,523816595991298065,919149488436809728,,3,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1080297311638409227/transcript-closed-f5-14-omiraanira25.html,2023-02-28 20:33:46
895,772654415805939753,848368033520943154,,2,F5,S,https://cdn.discordapp.com/attachments/796770232340578365/1080352393113382982/transcript-claimed-f5-4773.html,2023-03-01 05:54:22
896,691529916382183424,970891335609511966,,4,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1080695766848385124/transcript-claimed-t4-eman-2016.html,2023-03-02 04:38:00
897,691529916382183424,175324465905926144,884589309037011015,7,EMAN,Tier 4,https://cdn.discordapp.com/attachments/796770232340578365/1080705089993453588/transcript-claimed-t4-eman-2014.html,2023-03-02 05:15:42
898,424310292411973654,848368033520943154,,1,F6,S,https://cdn.discordapp.com/attachments/796770232340578365/1080792930249351228/transcript-closed-f6-14-sxntry_.html,2023-03-02 06:40:02
899,634476639203360779,677365072577953813,,1,MASTER_MODE,Floor 7,https://cdn.discordapp.com/attachments/796770232340578365/1080830075374682163/transcript-claimed-mm-1671.html,2023-03-02 13:32:39
900,634476639203360779,851901368003199026,,1,MASTER_MODE,Floor 1,https://cdn.discordapp.com/attachments/796770232340578365/1080839305666236506/transcript-claimed-mm-1670.html,2023-03-02 14:09:03
901,634476639203360779,851901368003199026,,1,MASTER_MODE,Floor 3,https://cdn.discordapp.com/attachments/796770232340578365/1080839305666236506/transcript-claimed-mm-1670.html,2023-03-02 14:09:19
902,634476639203360779,851901368003199026,,1,MASTER_MODE,Floor 2,https://cdn.discordapp.com/attachments/796770232340578365/1080839305666236506/transcript-claimed-mm-1670.html,2023-03-02 14:09:12
903,523816595991298065,426831319444488192,,1,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1080876813322043537/transcript-closed-f5-11-gentleyyy.html,2023-03-02 16:38:01
904,523816595991298065,377193806141063168,,1,F5,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1080905717491449897/transcript-closed-f5-4-sxnglasses.html,2023-03-02 18:17:43
905,501055704812093470,956159512375590912,,1,EMAN,Tier 3,https://cdn.discordapp.com/attachments/796770232340578365/1080949753640132679/transcript-closed-t3-eman-12-solocoded.html,2023-03-02 20:41:20
906,594328037416239137,310411328093159425,,1,F7,S+,https://cdn.discordapp.com/attachments/796770232340578365/1081025676083220592/transcript-closed-f7-24-lechasseur77.html,2023-03-03 02:29:44
907,594328037416239137,310411328093159425,,1,F7,S+,https://cdn.discordapp.com/attachments/796770232340578365/1081025676083220592/transcript-closed-f7-24-lechasseur77.html,2023-03-03 02:28:36
908,382988984449630219,468529841311055872,,1,F7,Completion,https://cdn.discordapp.com/attachments/796770232340578365/1081026197032538152/transcript-closed-f7-24-petrio.html,2023-03-03 02:31:55
909,634476639203360779,851901368003199026,,1,MASTER_MODE,Floor 4,https://cdn.discordapp.com/attachments/796770232340578365/1081056794161451038/transcript-closed-mm-34-azuri_.html,2023-03-03 04:31:28
